customer_id,city,province,district,subdistrict,latitude,longitude,customer_segment,product_category,first_transaction_date,last_transaction_date,total_transaction,transaction_frequency,total_value,avg_transaction_value,recency_days,customer_status,churn_risk_flag,nearest_branch_id,distance_to_nearest_branch_km,estimated_travel_time_min,h3_index,data_source,created_at
CUST_002550,Semarang,Jawa Tengah,Semarang Barat,Manyaran,-6.979934,110.37535,Regular,After Sales Service,2023-10-06,2026-05-26,6,2.18,2350341.0,394388.0,43,Active,0,BR_SMG_02,1.89,14.5,H3_SMG_002,Internal dummy,2026-07-08 00:00:00
CUST_002551,Semarang,Jawa Tengah,Gunungpati,Patemon,-7.103323,110.373405,Loyal,Motor Matic,2025-08-11,2026-05-22,4,4.41,102456934.0,20971517.0,47,Active,0,BR_SMG_01,11.29,39.7,H3_SMG_012,Internal dummy,2026-07-08 00:00:00
CUST_002552,Semarang,Jawa Tengah,Banyumanik,Banyumanik,-7.067281,110.412781,Loyal,After Sales Service,2024-07-20,2026-05-14,5,2.54,5805826.0,1165205.0,55,Active,0,BR_SMG_01,8.35,30.3,H3_SMG_016,Internal dummy,2026-07-08 00:00:00
CUST_002553,Semarang,Jawa Tengah,Gunungpati,Sekaran,-7.093214,110.414568,Loyal,After Sales Service,2025-05-01,2026-05-05,6,5.06,8034969.0,1126467.0,64,Active,0,BR_SMG_01,11.03,40.0,H3_SMG_003,Internal dummy,2026-07-08 00:00:00
CUST_002554,Semarang,Jawa Tengah,Gunungpati,Patemon,-7.082436,110.393301,New,After Sales Service,2023-04-05,2026-05-09,9,2.76,12137820.0,1105621.0,60,Active,0,BR_SMG_01,9.18,32.4,H3_SMG_024,Internal dummy,2026-07-08 00:00:00
CUST_002555,Semarang,Jawa Tengah,Semarang Tengah,Miroto,-6.972237,110.391991,Loyal,After Sales Service,2025-09-05,2026-06-24,5,5.96,1314344.0,271810.0,14,Active,0,BR_SMG_05,1.02,6.9,H3_SMG_014,Internal dummy,2026-07-08 00:00:00
CUST_002556,Semarang,Jawa Tengah,Gunungpati,Patemon,-7.097935,110.368086,New,Motor Matic,2023-08-18,2026-04-12,6,2.08,216454933.0,29857153.0,87,Active,0,BR_SMG_01,10.72,28.5,H3_SMG_012,Internal dummy,2026-07-08 00:00:00
CUST_002557,Semarang,Jawa Tengah,Semarang Barat,Manyaran,-6.980806,110.35562,Loyal,Motor Cub,2024-06-16,2026-05-27,3,1.46,59822102.0,21515124.0,42,Active,0,BR_SMG_02,1.44,9.1,H3_SMG_018,Internal dummy,2026-07-08 00:00:00
CUST_002558,Semarang,Jawa Tengah,Banyumanik,Srondol Kulon,-7.091278,110.439894,Inactive,Motor Matic,2023-01-24,2025-10-25,3,0.87,65501218.0,19668254.0,256,Inactive,1,BR_SMG_01,12.22,53.3,H3_SMG_030,Internal dummy,2026-07-08 00:00:00
CUST_002559,Semarang,Jawa Tengah,Semarang Barat,Kalibanteng Kidul,-6.976061,110.373165,Regular,Motor Matic,2025-09-05,2026-05-02,4,4.77,100181426.0,23086416.0,67,Active,0,BR_SMG_02,2.07,15.2,H3_SMG_004,Internal dummy,2026-07-08 00:00:00
CUST_002560,Semarang,Jawa Tengah,Banyumanik,Pudakpayung,-7.06482,110.411822,At Risk,Motor Matic,2024-01-11,2025-12-20,2,0.8,40538629.0,20078083.0,200,Risk,1,BR_SMG_01,8.06,41.8,H3_SMG_008,Internal dummy,2026-07-08 00:00:00
CUST_002561,Semarang,Jawa Tengah,Semarang Tengah,Sekayu,-6.964613,110.385815,Regular,Motor Matic,2024-09-27,2026-06-22,5,2.81,189011023.0,33366302.0,16,Active,0,BR_SMG_05,0.53,9.9,H3_SMG_015,Internal dummy,2026-07-08 00:00:00
CUST_002562,Semarang,Jawa Tengah,Banyumanik,Pudakpayung,-7.057791,110.410016,New,Motor Matic,2025-05-28,2026-05-18,4,3.6,109169307.0,30046307.0,51,Active,0,BR_SMG_01,7.29,34.2,H3_SMG_008,Internal dummy,2026-07-08 00:00:00
CUST_002563,Semarang,Jawa Tengah,Pedurungan,Tlogosari Kulon,-6.964922,110.493976,Regular,Motor Matic,2023-12-16,2026-06-28,5,1.95,161684153.0,26296311.0,10,Active,0,BR_SMG_03,8.42,27.4,H3_SMG_020,Internal dummy,2026-07-08 00:00:00
CUST_002564,Semarang,Jawa Tengah,Pedurungan,Tlogosari Kulon,-6.97394,110.498361,Regular,Motor Matic,2024-04-28,2026-04-10,5,2.28,165222368.0,31528019.0,89,Active,0,BR_SMG_03,8.77,31.0,H3_SMG_020,Internal dummy,2026-07-08 00:00:00
CUST_002565,Semarang,Jawa Tengah,Gunungpati,Patemon,-7.085123,110.397369,At Risk,Motor Matic,2022-10-04,2026-03-05,2,0.53,54633936.0,23177256.0,125,Risk,1,BR_SMG_01,9.57,44.7,H3_SMG_024,Internal dummy,2026-07-08 00:00:00
CUST_002566,Semarang,Jawa Tengah,Semarang Barat,Krapyak,-7.002865,110.381872,Regular,After Sales Service,2024-08-23,2026-06-09,3,1.6,3252768.0,929972.0,29,Active,0,BR_SMG_01,0.7,9.9,H3_SMG_006,Internal dummy,2026-07-08 00:00:00
CUST_002567,Semarang,Jawa Tengah,Pedurungan,Tlogosari Kulon,-6.990681,110.465574,At Risk,After Sales Service,2023-03-04,2026-01-17,1,0.3,559935.0,487291.0,172,Risk,1,BR_SMG_03,5.3,28.0,H3_SMG_001,Internal dummy,2026-07-08 00:00:00
CUST_002568,Semarang,Jawa Tengah,Gunungpati,Patemon,-7.087548,110.386641,Loyal,After Sales Service,2024-07-22,2026-04-12,4,2.04,3142367.0,662876.0,87,Active,0,BR_SMG_01,9.61,37.3,H3_SMG_024,Internal dummy,2026-07-08 00:00:00
CUST_002569,Semarang,Jawa Tengah,Pedurungan,Tlogosari Kulon,-7.009405,110.464108,At Risk,Motor Matic,2024-07-18,2026-02-07,1,0.51,30092029.0,28637658.0,151,Risk,1,BR_SMG_03,6.02,27.6,H3_SMG_007,Internal dummy,2026-07-08 00:00:00
CUST_002570,Semarang,Jawa Tengah,Gunungpati,Patemon,-7.09733,110.370037,At Risk,Motor Matic,2024-02-23,2026-02-06,5,2.11,197028213.0,33735827.0,152,Risk,1,BR_SMG_01,10.64,39.7,H3_SMG_012,Internal dummy,2026-07-08 00:00:00
CUST_002571,Semarang,Jawa Tengah,Banyumanik,Banyumanik,-7.058351,110.424972,Regular,Motor Matic,2024-08-23,2026-04-25,2,1.07,53042875.0,27034550.0,74,Active,0,BR_SMG_01,8.32,29.4,H3_SMG_028,Internal dummy,2026-07-08 00:00:00
CUST_002572,Semarang,Jawa Tengah,Semarang Barat,Manyaran,-6.995005,110.360807,Regular,After Sales Service,2023-10-28,2026-06-29,8,2.97,4714385.0,560100.0,9,Active,0,BR_SMG_02,0.44,5.0,H3_SMG_002,Internal dummy,2026-07-08 00:00:00
CUST_002573,Semarang,Jawa Tengah,Gunungpati,Patemon,-7.096446,110.389684,New,Motor Matic,2025-09-02,2026-05-14,6,7.09,211746614.0,30999967.0,55,Active,0,BR_SMG_01,10.64,30.8,H3_SMG_027,Internal dummy,2026-07-08 00:00:00
CUST_002574,Semarang,Jawa Tengah,Banyumanik,Banyumanik,-7.059116,110.416889,Loyal,Sparepart,2023-02-24,2026-04-20,6,1.78,5911521.0,1130435.0,79,Active,0,BR_SMG_01,7.83,25.9,H3_SMG_028,Internal dummy,2026-07-08 00:00:00
CUST_002575,Semarang,Jawa Tengah,Gunungpati,Patemon,-7.082319,110.391942,Loyal,After Sales Service,2025-05-14,2026-04-24,5,4.35,1505988.0,318200.0,75,Active,0,BR_SMG_01,9.13,40.8,H3_SMG_024,Internal dummy,2026-07-08 00:00:00
CUST_002576,Semarang,Jawa Tengah,Banyumanik,Banyumanik,-7.079873,110.409283,At Risk,Motor Sport,2024-08-12,2025-12-23,2,1.05,75007863.0,32536646.0,197,Risk,1,BR_SMG_01,9.44,33.7,H3_SMG_016,Internal dummy,2026-07-08 00:00:00
CUST_002577,Semarang,Jawa Tengah,Gunungpati,Patemon,-7.098847,110.36959,Loyal,Motor Matic,2025-04-22,2026-06-13,1,0.83,23564268.0,21224802.0,25,Active,0,BR_SMG_01,10.81,43.5,H3_SMG_022,Internal dummy,2026-07-08 00:00:00
CUST_002578,Semarang,Jawa Tengah,Banyumanik,Pudakpayung,-7.064985,110.407829,Inactive,After Sales Service,2025-07-01,2025-09-23,1,0.98,353249.0,344393.0,288,Inactive,1,BR_SMG_01,7.87,33.1,H3_SMG_008,Internal dummy,2026-07-08 00:00:00
CUST_002579,Semarang,Jawa Tengah,Semarang Barat,Kalibanteng Kidul,-6.97972,110.36606,Loyal,Motor Matic,2024-03-20,2026-04-20,8,3.48,241472580.0,27065200.0,79,Active,0,BR_SMG_02,1.37,7.8,H3_SMG_004,Internal dummy,2026-07-08 00:00:00
CUST_002580,Semarang,Jawa Tengah,Gunungpati,Sekaran,-7.067521,110.385701,Loyal,Motor Sport,2023-01-30,2026-04-25,2,0.58,92901831.0,37548109.0,74,Active,0,BR_SMG_01,7.39,24.9,H3_SMG_029,Internal dummy,2026-07-08 00:00:00
CUST_002581,Semarang,Jawa Tengah,Semarang Barat,Krapyak,-6.993602,110.353859,Loyal,Sparepart,2023-04-10,2026-05-10,4,1.23,4175242.0,1188069.0,59,Active,0,BR_SMG_02,1.02,5.4,H3_SMG_021,Internal dummy,2026-07-08 00:00:00
CUST_002582,Semarang,Jawa Tengah,Gunungpati,Patemon,-7.101892,110.377229,Loyal,Motor Matic,2025-07-11,2026-04-15,7,7.06,162622315.0,23250772.0,84,Active,0,BR_SMG_01,11.13,29.4,H3_SMG_012,Internal dummy,2026-07-08 00:00:00
CUST_002583,Semarang,Jawa Tengah,Gunungpati,Patemon,-7.093851,110.398845,Inactive,After Sales Service,2024-10-16,2025-07-15,2,1.16,811880.0,340428.0,358,Inactive,1,BR_SMG_01,10.55,30.2,H3_SMG_027,Internal dummy,2026-07-08 00:00:00
CUST_002584,Semarang,Jawa Tengah,Gunungpati,Patemon,-7.084077,110.382614,At Risk,Motor Matic,2023-03-01,2025-12-26,2,0.6,70009789.0,30290173.0,194,Risk,1,BR_SMG_01,9.18,28.6,H3_SMG_024,Internal dummy,2026-07-08 00:00:00
CUST_002585,Semarang,Jawa Tengah,Genuk,Terboyo Wetan,-6.972866,110.494071,Inactive,Motor Matic,2022-02-18,2025-06-12,6,1.37,150518595.0,27887525.0,391,Inactive,1,BR_SMG_03,8.31,21.2,H3_SMG_025,Internal dummy,2026-07-08 00:00:00
CUST_002586,Semarang,Jawa Tengah,Genuk,Terboyo Wetan,-6.98482,110.490751,Regular,Motor Cub,2025-02-28,2026-07-01,3,2.21,59322000.0,17979011.0,7,Active,0,BR_SMG_03,7.94,37.3,H3_SMG_025,Internal dummy,2026-07-08 00:00:00
CUST_002587,Semarang,Jawa Tengah,Tembalang,Tembalang,-7.048517,110.461706,Regular,After Sales Service,2025-02-27,2026-06-06,2,1.47,2535983.0,1082292.0,32,Active,0,BR_SMG_03,9.06,27.9,H3_SMG_017,Internal dummy,2026-07-08 00:00:00
CUST_002588,Semarang,Jawa Tengah,Gunungpati,Patemon,-7.084995,110.380215,Loyal,Motor Matic,2024-02-28,2026-05-18,5,2.12,110301612.0,18498776.0,51,Active,0,BR_SMG_01,9.26,23.2,H3_SMG_024,Internal dummy,2026-07-08 00:00:00
CUST_002589,Semarang,Jawa Tengah,Gunungpati,Patemon,-7.099404,110.373875,Regular,Motor Matic,2025-01-11,2026-05-04,6,4.03,126467397.0,19989102.0,65,Active,0,BR_SMG_01,10.85,36.4,H3_SMG_012,Internal dummy,2026-07-08 00:00:00
CUST_002590,Semarang,Jawa Tengah,Semarang Barat,Manyaran,-6.989653,110.358691,Regular,Motor Matic,2023-04-22,2026-06-20,2,0.62,63741681.0,25699917.0,18,Active,0,BR_SMG_02,0.51,10.9,H3_SMG_018,Internal dummy,2026-07-08 00:00:00
CUST_002591,Semarang,Jawa Tengah,Tembalang,Tembalang,-7.048029,110.45252,Regular,After Sales Service,2024-07-27,2026-05-21,7,3.59,3185426.0,396601.0,48,Active,0,BR_SMG_03,8.52,27.4,H3_SMG_017,Internal dummy,2026-07-08 00:00:00
CUST_002592,Semarang,Jawa Tengah,Semarang Tengah,Miroto,-6.965534,110.398662,Regular,After Sales Service,2024-12-04,2026-04-14,2,1.26,702301.0,394574.0,85,Active,0,BR_SMG_05,0.95,4.8,H3_SMG_014,Internal dummy,2026-07-08 00:00:00
CUST_002593,Semarang,Jawa Tengah,Semarang Tengah,Sekayu,-6.963938,110.389294,Inactive,Motor Matic,2023-06-03,2025-06-22,2,0.65,38134346.0,21288986.0,381,Inactive,1,BR_SMG_05,0.15,8.0,H3_SMG_015,Internal dummy,2026-07-08 00:00:00
CUST_002594,Semarang,Jawa Tengah,Pedurungan,Tlogosari Kulon,-7.018862,110.463064,Regular,Motor Matic,2025-02-03,2026-06-10,4,2.81,83356943.0,19560362.0,28,Active,0,BR_SMG_03,6.58,27.2,H3_SMG_007,Internal dummy,2026-07-08 00:00:00
CUST_002595,Semarang,Jawa Tengah,Pedurungan,Tlogosari Kulon,-6.980288,110.465026,Loyal,Motor Cub,2025-08-23,2026-05-07,1,1.14,18504223.0,20542181.0,62,Active,0,BR_SMG_03,5.08,19.4,H3_SMG_001,Internal dummy,2026-07-08 00:00:00
CUST_002596,Semarang,Jawa Tengah,Banyumanik,Banyumanik,-7.072769,110.414641,Inactive,Sparepart,2023-04-24,2025-11-08,5,1.56,6805307.0,1259993.0,242,Inactive,1,BR_SMG_01,8.99,28.7,H3_SMG_016,Internal dummy,2026-07-08 00:00:00
CUST_002597,Semarang,Jawa Tengah,Gunungpati,Patemon,-7.096451,110.402158,Loyal,Sparepart,2025-12-29,2026-04-17,6,11.47,5879890.0,1134655.0,82,Active,0,BR_SMG_01,10.92,41.2,H3_SMG_027,Internal dummy,2026-07-08 00:00:00
CUST_002598,Semarang,Jawa Tengah,Semarang Barat,Krapyak,-7.007031,110.344159,Loyal,Motor Matic,2023-02-04,2026-04-09,2,0.58,64801438.0,27671848.0,90,Active,0,BR_SMG_02,2.68,11.2,H3_SMG_021,Internal dummy,2026-07-08 00:00:00
CUST_002599,Semarang,Jawa Tengah,Pedurungan,Gemah,-6.979396,110.494582,Loyal,After Sales Service,2023-09-12,2026-05-13,7,2.48,8000422.0,968780.0,56,Active,0,BR_SMG_03,8.34,29.0,H3_SMG_026,Internal dummy,2026-07-08 00:00:00
CUST_002600,Semarang,Jawa Tengah,Genuk,Karangroto,-6.953281,110.465915,Inactive,Sparepart,2022-11-10,2025-01-18,2,0.55,3562686.0,1461930.0,536,Inactive,1,BR_SMG_03,5.91,20.5,H3_SMG_005,Internal dummy,2026-07-08 00:00:00
CUST_002601,Semarang,Jawa Tengah,Semarang Tengah,Miroto,-6.969967,110.397375,Loyal,After Sales Service,2024-01-31,2026-06-15,2,0.82,1471008.0,776590.0,23,Active,0,BR_SMG_04,0.88,4.2,H3_SMG_014,Internal dummy,2026-07-08 00:00:00
CUST_002602,Semarang,Jawa Tengah,Pedurungan,Tlogosari Kulon,-7.024238,110.464568,Loyal,Motor Matic,2023-04-27,2026-07-03,7,2.19,168585626.0,28081254.0,5,Active,0,BR_SMG_03,7.11,32.5,H3_SMG_007,Internal dummy,2026-07-08 00:00:00
CUST_002603,Semarang,Jawa Tengah,Gunungpati,Patemon,-7.082176,110.38531,New,Motor Matic,2026-04-11,2026-07-07,6,24.89,167988554.0,29411367.0,1,Active,0,BR_SMG_01,9.0,35.4,H3_SMG_024,Internal dummy,2026-07-08 00:00:00
CUST_002604,Semarang,Jawa Tengah,Semarang Tengah,Miroto,-6.970104,110.401846,Inactive,Motor Matic,2023-03-12,2025-04-28,1,0.3,23589716.0,24500610.0,436,Inactive,1,BR_SMG_04,0.49,7.8,H3_SMG_014,Internal dummy,2026-07-08 00:00:00
CUST_002605,Semarang,Jawa Tengah,Semarang Barat,Kalibanteng Kidul,-6.977737,110.374703,Loyal,After Sales Service,2025-02-14,2026-05-14,1,0.72,819602.0,925403.0,55,Active,0,BR_SMG_02,2.02,9.1,H3_SMG_004,Internal dummy,2026-07-08 00:00:00
CUST_002606,Semarang,Jawa Tengah,Gunungpati,Patemon,-7.090287,110.3967,Loyal,After Sales Service,2022-12-31,2026-04-14,2,0.57,1053727.0,536542.0,85,Active,0,BR_SMG_01,10.11,46.3,H3_SMG_027,Internal dummy,2026-07-08 00:00:00
CUST_002607,Semarang,Jawa Tengah,Gunungpati,Patemon,-7.09089,110.3709,Inactive,After Sales Service,2022-11-21,2025-11-03,2,0.55,1534955.0,655079.0,247,Inactive,1,BR_SMG_01,9.92,32.7,H3_SMG_012,Internal dummy,2026-07-08 00:00:00
CUST_002608,Semarang,Jawa Tengah,Semarang Barat,Krapyak,-6.988526,110.357031,At Risk,After Sales Service,2025-11-06,2026-03-27,1,1.5,1262149.0,1087349.0,103,Risk,1,BR_SMG_02,0.73,6.7,H3_SMG_021,Internal dummy,2026-07-08 00:00:00
CUST_002609,Semarang,Jawa Tengah,Semarang Barat,Manyaran,-6.988089,110.359724,Loyal,Motor Cub,2023-05-12,2026-05-20,4,1.27,73141678.0,18355363.0,49,Active,0,BR_SMG_02,0.52,7.2,H3_SMG_018,Internal dummy,2026-07-08 00:00:00
CUST_002610,Semarang,Jawa Tengah,Gunungpati,Patemon,-7.085227,110.398433,Regular,Motor Sport,2025-01-29,2026-04-13,7,4.87,340781388.0,40680253.0,86,Active,0,BR_SMG_01,9.61,30.6,H3_SMG_027,Internal dummy,2026-07-08 00:00:00
CUST_002611,Semarang,Jawa Tengah,Gunungpati,Patemon,-7.091379,110.392874,At Risk,After Sales Service,2024-04-20,2026-01-11,2,0.9,2082547.0,895753.0,178,Risk,1,BR_SMG_01,10.14,37.6,H3_SMG_027,Internal dummy,2026-07-08 00:00:00
CUST_002612,Semarang,Jawa Tengah,Banyumanik,Srondol Kulon,-7.097045,110.442933,Inactive,Sparepart,2022-05-21,2025-07-09,4,0.97,3438514.0,884119.0,364,Inactive,1,BR_SMG_01,12.93,35.9,H3_SMG_030,Internal dummy,2026-07-08 00:00:00
CUST_002613,Semarang,Jawa Tengah,Semarang Tengah,Sekayu,-6.983658,110.423626,Loyal,After Sales Service,2022-12-17,2026-05-17,6,1.69,6529244.0,1035151.0,52,Active,0,BR_SMG_03,0.73,9.2,H3_SMG_011,Internal dummy,2026-07-08 00:00:00
CUST_002614,Semarang,Jawa Tengah,Banyumanik,Banyumanik,-7.071927,110.409257,Regular,After Sales Service,2024-10-03,2026-05-07,6,3.41,3599778.0,643522.0,62,Active,0,BR_SMG_01,8.63,28.7,H3_SMG_016,Internal dummy,2026-07-08 00:00:00
CUST_002615,Semarang,Jawa Tengah,Tembalang,Tembalang,-7.059146,110.438429,Regular,Motor Cub,2023-10-16,2026-04-30,6,2.2,130396275.0,18532319.0,69,Active,0,BR_SMG_03,9.17,35.0,H3_SMG_009,Internal dummy,2026-07-08 00:00:00
CUST_002616,Semarang,Jawa Tengah,Semarang Tengah,Miroto,-6.967042,110.406648,Loyal,Motor Matic,2024-02-05,2026-04-22,5,2.06,141453588.0,31417660.0,77,Active,0,BR_SMG_04,0.78,9.3,H3_SMG_014,Internal dummy,2026-07-08 00:00:00
CUST_002617,Semarang,Jawa Tengah,Semarang Barat,Krapyak,-7.010794,110.374486,Regular,Motor Matic,2024-05-10,2026-07-06,1,0.46,21881886.0,19868415.0,2,Active,0,BR_SMG_01,1.01,7.8,H3_SMG_006,Internal dummy,2026-07-08 00:00:00
CUST_002618,Semarang,Jawa Tengah,Gunungpati,Patemon,-7.081986,110.388644,Regular,After Sales Service,2024-07-04,2026-05-15,1,0.5,1014288.0,974352.0,54,Active,0,BR_SMG_01,9.03,34.7,H3_SMG_024,Internal dummy,2026-07-08 00:00:00
CUST_002619,Semarang,Jawa Tengah,Semarang Barat,Kalibanteng Kidul,-6.96884,110.371791,At Risk,Sparepart,2025-08-19,2026-02-08,3,3.39,202913.0,76494.0,150,Risk,1,BR_SMG_05,2.15,11.0,H3_SMG_004,Internal dummy,2026-07-08 00:00:00
CUST_002620,Semarang,Jawa Tengah,Pedurungan,Tlogosari Kulon,-6.969048,110.50797,New,Motor Cub,2024-05-03,2026-04-19,5,2.29,87781981.0,17590154.0,80,Active,0,BR_SMG_03,9.88,25.0,H3_SMG_020,Internal dummy,2026-07-08 00:00:00
CUST_002621,Semarang,Jawa Tengah,Banyumanik,Pudakpayung,-7.056401,110.400271,Loyal,Motor Cub,2024-05-04,2026-05-23,3,1.38,74826844.0,21667567.0,46,Active,0,BR_SMG_01,6.65,24.2,H3_SMG_008,Internal dummy,2026-07-08 00:00:00
CUST_002622,Semarang,Jawa Tengah,Gunungpati,Patemon,-7.106214,110.369292,At Risk,Sparepart,2025-11-03,2026-02-25,3,4.43,4995178.0,1352821.0,133,Risk,1,BR_SMG_01,11.63,35.5,H3_SMG_012,Internal dummy,2026-07-08 00:00:00
CUST_002623,Semarang,Jawa Tengah,Genuk,Karangroto,-6.948661,110.460282,Regular,Motor Sport,2023-06-12,2026-04-09,3,0.98,95894647.0,36569891.0,90,Active,0,BR_SMG_03,5.66,20.8,H3_SMG_005,Internal dummy,2026-07-08 00:00:00
CUST_002624,Semarang,Jawa Tengah,Tembalang,Tembalang,-7.057883,110.439115,Inactive,Motor Matic,2022-12-02,2025-05-05,1,0.28,25034021.0,24555974.0,429,Inactive,1,BR_SMG_03,9.05,26.3,H3_SMG_009,Internal dummy,2026-07-08 00:00:00
CUST_002625,Semarang,Jawa Tengah,Pedurungan,Tlogosari Kulon,-6.971424,110.494966,Inactive,After Sales Service,2022-05-17,2025-07-27,4,0.96,5055820.0,1015008.0,346,Inactive,1,BR_SMG_03,8.42,35.0,H3_SMG_020,Internal dummy,2026-07-08 00:00:00
CUST_002626,Semarang,Jawa Tengah,Semarang Barat,Manyaran,-6.98059,110.35835,At Risk,Motor Matic,2023-12-19,2026-02-12,2,0.78,60284517.0,25931687.0,146,Risk,1,BR_SMG_02,1.32,7.4,H3_SMG_002,Internal dummy,2026-07-08 00:00:00
CUST_002627,Semarang,Jawa Tengah,Tembalang,Tembalang,-7.049191,110.445545,Regular,After Sales Service,2024-02-23,2026-06-29,5,2.11,1023398.0,172792.0,9,Active,0,BR_SMG_03,8.34,27.7,H3_SMG_009,Internal dummy,2026-07-08 00:00:00
CUST_002628,Semarang,Jawa Tengah,Pedurungan,Tlogosari Kulon,-6.965896,110.498554,Regular,Motor Sport,2023-07-24,2026-05-24,5,1.69,185091911.0,35126807.0,45,Active,0,BR_SMG_03,8.89,37.4,H3_SMG_020,Internal dummy,2026-07-08 00:00:00
CUST_002629,Semarang,Jawa Tengah,Semarang Barat,Manyaran,-6.992153,110.366337,At Risk,Motor Matic,2024-02-13,2026-01-03,3,1.25,103643179.0,33151069.0,186,Risk,1,BR_SMG_02,0.39,10.0,H3_SMG_002,Internal dummy,2026-07-08 00:00:00
CUST_002630,Semarang,Jawa Tengah,Semarang Tengah,Sekayu,-6.970979,110.389914,At Risk,Motor Matic,2024-04-23,2026-01-19,1,0.45,20384546.0,18060493.0,170,Risk,1,BR_SMG_05,0.87,9.3,H3_SMG_015,Internal dummy,2026-07-08 00:00:00
CUST_002631,Semarang,Jawa Tengah,Banyumanik,Banyumanik,-7.063056,110.420838,At Risk,Motor Matic,2024-03-21,2026-01-25,1,0.44,36121606.0,33854701.0,164,Risk,1,BR_SMG_01,8.44,33.2,H3_SMG_028,Internal dummy,2026-07-08 00:00:00
CUST_002632,Semarang,Jawa Tengah,Gunungpati,Patemon,-7.087287,110.394703,New,Motor Matic,2025-07-03,2026-06-25,8,7.89,158417340.0,21017052.0,13,Active,0,BR_SMG_01,9.74,31.0,H3_SMG_027,Internal dummy,2026-07-08 00:00:00
CUST_002633,Semarang,Jawa Tengah,Semarang Barat,Manyaran,-6.99667,110.374989,Inactive,Sparepart,2021-12-02,2025-05-02,2,0.43,871164.0,470618.0,432,Inactive,1,BR_SMG_01,0.58,9.2,H3_SMG_002,Internal dummy,2026-07-08 00:00:00
CUST_002634,Semarang,Jawa Tengah,Gunungpati,Patemon,-7.096719,110.37449,Inactive,Motor Sport,2022-08-01,2025-09-19,1,0.25,34633039.0,33313238.0,292,Inactive,1,BR_SMG_01,10.56,35.0,H3_SMG_012,Internal dummy,2026-07-08 00:00:00
CUST_002635,Semarang,Jawa Tengah,Semarang Barat,Manyaran,-6.986558,110.357354,New,Motor Matic,2023-08-18,2026-06-15,5,1.73,117693503.0,25263179.0,23,Active,0,BR_SMG_02,0.83,6.6,H3_SMG_018,Internal dummy,2026-07-08 00:00:00
CUST_002636,Semarang,Jawa Tengah,Semarang Barat,Manyaran,-6.995818,110.369062,Regular,Motor Matic,2025-05-19,2026-05-12,2,1.76,69453630.0,31470413.0,57,Active,0,BR_SMG_02,0.83,9.7,H3_SMG_002,Internal dummy,2026-07-08 00:00:00
CUST_002637,Semarang,Jawa Tengah,Banyumanik,Pudakpayung,-7.069532,110.407046,Regular,Motor Sport,2023-06-16,2026-05-09,3,0.98,124979547.0,38654169.0,60,Active,0,BR_SMG_01,8.29,34.8,H3_SMG_008,Internal dummy,2026-07-08 00:00:00
CUST_002638,Semarang,Jawa Tengah,Genuk,Terboyo Wetan,-6.97871,110.498144,Regular,Motor Sport,2024-09-25,2026-05-04,1,0.56,44117256.0,36229113.0,65,Active,0,BR_SMG_03,8.73,38.9,H3_SMG_025,Internal dummy,2026-07-08 00:00:00
CUST_002639,Semarang,Jawa Tengah,Semarang Tengah,Sekayu,-6.968176,110.379604,New,Motor Matic,2024-01-31,2026-05-20,3,1.23,93680715.0,29898492.0,49,Active,0,BR_SMG_05,1.32,11.4,H3_SMG_015,Internal dummy,2026-07-08 00:00:00
CUST_002640,Semarang,Jawa Tengah,Semarang Barat,Kalibanteng Kidul,-6.968921,110.369281,At Risk,After Sales Service,2023-07-10,2026-04-07,3,1.0,2020447.0,745118.0,92,Risk,1,BR_SMG_05,2.42,10.1,H3_SMG_004,Internal dummy,2026-07-08 00:00:00
CUST_002641,Semarang,Jawa Tengah,Gunungpati,Patemon,-7.086228,110.388066,Inactive,Motor Matic,2023-02-21,2025-05-07,1,0.3,28470255.0,24330524.0,427,Inactive,1,BR_SMG_01,9.49,33.5,H3_SMG_024,Internal dummy,2026-07-08 00:00:00
CUST_002642,Semarang,Jawa Tengah,Semarang Barat,Krapyak,-6.998381,110.372029,Regular,Motor Matic,2023-06-13,2026-06-23,5,1.63,144443635.0,24330673.0,15,Active,0,BR_SMG_01,0.55,3.9,H3_SMG_006,Internal dummy,2026-07-08 00:00:00
CUST_002643,Semarang,Jawa Tengah,Pedurungan,Tlogosari Kulon,-7.016543,110.465356,At Risk,Sparepart,2023-07-01,2026-03-31,2,0.66,1430377.0,703967.0,99,Risk,1,BR_SMG_03,6.6,33.5,H3_SMG_007,Internal dummy,2026-07-08 00:00:00
CUST_002644,Semarang,Jawa Tengah,Banyumanik,Pudakpayung,-7.062238,110.406923,Inactive,Motor Cub,2023-12-17,2025-04-26,3,1.17,55135137.0,16888387.0,438,Inactive,1,BR_SMG_01,7.55,25.1,H3_SMG_008,Internal dummy,2026-07-08 00:00:00
CUST_002645,Semarang,Jawa Tengah,Gunungpati,Sekaran,-7.092427,110.412972,At Risk,After Sales Service,2022-10-31,2026-03-02,2,0.54,2584690.0,1178467.0,128,Risk,1,BR_SMG_01,10.89,49.2,H3_SMG_003,Internal dummy,2026-07-08 00:00:00
CUST_002646,Semarang,Jawa Tengah,Gunungpati,Sekaran,-7.067983,110.377442,Inactive,Motor Matic,2024-10-05,2025-05-11,1,0.57,23087341.0,24100288.0,423,Inactive,1,BR_SMG_01,7.36,24.1,H3_SMG_029,Internal dummy,2026-07-08 00:00:00
